Product ID,Product Name,Scenario,Total Emissions (kgCO2e),Yield (%),Intensity (kgCO2e/m²),Recovered Mass (kg),[Stage] Removal,[Stage] Transport: Site->Processor,[Stage] Pre-Processing (Breaking),[Stage] Dismantling,[Stage] Disassembly,[Stage] Repurposing,[Stage] Reconditioning,[Stage] Repair,[Stage] IGU Assembly,[Stage] Packaging,[Stage] Transport: Processor->Reuse,[Stage] Transport: Processor->Float,[Stage] Transport: Open-Loop,[Stage] Transport: Disposal,[Stage] Installation,Origin,Processor,Route A Mode,Route A Dist (km),Emissions_Dismantling (E_site)
4. ORIGINAL COATINGS 66% ARGON,4.3_TGU_6_16_6_16_6_Bronze_Low-e,Repurpose (Heavy),31.437,90.0,34.93,41.554,0.0,16.402,0.0,0.0,0.9,2.7,0.0,0.0,0.0,0.0,10.573,0.0,0.0,0.577,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
4. ORIGINAL COATINGS 66% ARGON,4.3_TGU_6_16_6_16_6_Bronze_Low-e,Closed-loop (Intact),22.323,80.0,27.903,36.937,0.15,16.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616,0.0,1.154,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
4. ORIGINAL COATINGS 66% ARGON,4.3_TGU_6_16_6_16_6_Bronze_Low-e,Closed-loop (Broken),11.973,80.0,14.966,36.937,0.15,6.002,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616,0.0,1.154,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
4. ORIGINAL COATINGS 66% ARGON,4.3_TGU_6_16_6_16_6_Bronze_Low-e,Open-loop (Intact),22.323,20.0,111.614,9.234,0.0,16.402,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154,4.616,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
4. ORIGINAL COATINGS 66% ARGON,4.3_TGU_6_16_6_16_6_Bronze_Low-e,Open-loop (Broken),11.973,20.0,59.864,9.234,0.0,6.002,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154,4.616,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
4. ORIGINAL COATINGS 66% ARGON,4.3_TGU_6_16_6_16_6_Bronze_Low-e,Straight to Landfill,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,System Reuse (Direct),24.379,100.0,24.379,30.971,0.0,14.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.652,0.0,0.0,0.0,0.15,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,System Reuse (Repair),25.384,80.0,31.73,24.777,0.0,14.426,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,9.114,0.0,0.0,0.774,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Component Reuse,29.944,80.0,37.43,24.777,0.0,14.426,0.0,0.0,0.8,0.0,1.2,0.0,3.36,0.0,9.114,0.0,0.0,0.774,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Repurpose (Light),26.281,90.0,29.201,27.874,0.0,14.426,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,9.383,0.0,0.0,0.387,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Repurpose (Medium),27.181,90.0,30.201,27.874,0.0,14.426,0.0,0.0,0.9,1.8,0.0,0.0,0.0,0.0,9.383,0.0,0.0,0.387,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Repurpose (Heavy),28.081,90.0,31.201,27.874,0.0,14.426,0.0,0.0,0.9,2.7,0.0,0.0,0.0,0.0,9.383,0.0,0.0,0.387,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Closed-loop (Intact),18.447,80.0,23.059,24.777,0.15,14.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.097,0.0,0.774,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Closed-loop (Broken),8.097,80.0,10.121,24.777,0.15,4.026,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.097,0.0,0.774,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Open-loop (Intact),18.447,20.0,92.235,6.194,0.0,14.426,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774,3.097,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Open-loop (Broken),8.097,20.0,40.486,6.194,0.0,4.026,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774,3.097,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Straight to Landfill,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,System Reuse (Direct),45.1,100.0,45.1,126.471,0.0,26.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.959,0.0,0.0,0.0,0.15,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,System Reuse (Repair),46.831,80.0,58.539,101.177,0.0,26.841,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,15.759,0.0,0.0,3.161,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Component Reuse,51.391,80.0,64.239,101.177,0.0,26.841,0.0,0.0,0.8,0.0,1.2,0.0,3.36,0.0,15.759,0.0,0.0,3.161,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Repurpose (Light),47.366,90.0,52.629,113.824,0.0,26.841,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,16.859,0.0,0.0,1.581,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Repurpose (Medium),48.266,90.0,53.629,113.824,0.0,26.841,0.0,0.0,0.9,1.8,0.0,0.0,0.0,0.0,16.859,0.0,0.0,1.581,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Repurpose (Heavy),49.166,90.0,54.629,113.824,0.0,26.841,0.0,0.0,0.9,2.7,0.0,0.0,0.0,0.0,16.859,0.0,0.0,1.581,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Closed-loop (Intact),42.798,0.0,0.0,0.0,0.15,26.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.807,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Closed-loop (Broken),32.448,0.0,0.0,0.0,0.15,16.441,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.807,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Open-loop (Intact),42.798,20.0,213.989,25.294,0.0,26.841,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.161,12.645,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Open-loop (Broken),32.448,20.0,162.239,25.294,0.0,16.441,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.161,12.645,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Straight to Landfill,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,System Reuse (Direct),27.677,100.0,27.677,46.171,0.0,16.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.975,0.0,0.0,0.0,0.15,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,System Reuse (Repair),28.798,80.0,35.997,36.937,0.0,16.402,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,10.171,0.0,0.0,1.154,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Component Reuse,33.449,80.0,41.811,36.937,0.0,16.402,0.0,0.0,0.8,0.0,1.2,0.0,3.451,0.0,10.171,0.0,0.0,1.154,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Repurpose (Light),29.637,90.0,32.93,41.554,0.0,16.402,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,10.573,0.0,0.0,0.577,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Repurpose (Medium),30.537,90.0,33.93,41.554,0.0,16.402,0.0,0.0,0.9,1.8,0.0,0.0,0.0,0.0,10.573,0.0,0.0,0.577,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Repurpose (Heavy),31.437,90.0,34.93,41.554,0.0,16.402,0.0,0.0,0.9,2.7,0.0,0.0,0.0,0.0,10.573,0.0,0.0,0.577,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Closed-loop (Intact),22.323,80.0,27.903,36.937,0.15,16.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616,0.0,1.154,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Closed-loop (Broken),11.973,80.0,14.966,36.937,0.15,6.002,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616,0.0,1.154,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Open-loop (Intact),22.323,20.0,111.614,9.234,0.0,16.402,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154,4.616,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Open-loop (Broken),11.973,20.0,59.864,9.234,0.0,6.002,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154,4.616,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Straight to Landfill,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,System Reuse (Direct),24.361,100.0,24.361,30.891,0.0,14.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.646,0.0,0.0,0.0,0.15,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,System Reuse (Repair),25.366,80.0,31.708,24.713,0.0,14.416,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,9.108,0.0,0.0,0.772,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Component Reuse,29.848,80.0,37.31,24.713,0.0,14.416,0.0,0.0,0.8,0.0,1.2,0.0,3.282,0.0,9.108,0.0,0.0,0.772,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Repurpose (Light),26.264,90.0,29.182,27.802,0.0,14.416,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,9.377,0.0,0.0,0.386,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Repurpose (Medium),27.164,90.0,30.182,27.802,0.0,14.416,0.0,0.0,0.9,1.8,0.0,0.0,0.0,0.0,9.377,0.0,0.0,0.386,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Repurpose (Heavy),28.064,90.0,31.182,27.802,0.0,14.416,0.0,0.0,0.9,2.7,0.0,0.0,0.0,0.0,9.377,0.0,0.0,0.386,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Intact),18.427,80.0,23.033,24.713,0.15,14.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.089,0.0,0.772,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Broken),8.077,80.0,10.096,24.713,0.15,4.016,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.089,0.0,0.772,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Open-loop (Intact),18.427,20.0,92.133,6.178,0.0,14.416,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772,3.089,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Open-loop (Broken),8.077,20.0,40.384,6.178,0.0,4.016,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772,3.089,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Straight to Landfill,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,System Reuse (Direct),45.083,100.0,45.083,126.391,0.0,26.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.952,0.0,0.0,0.0,0.15,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,System Reuse (Repair),46.814,80.0,58.517,101.113,0.0,26.831,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,15.754,0.0,0.0,3.159,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Component Reuse,51.296,80.0,64.12,101.113,0.0,26.831,0.0,0.0,0.8,0.0,1.2,0.0,3.282,0.0,15.754,0.0,0.0,3.159,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Repurpose (Light),47.348,90.0,52.609,113.752,0.0,26.831,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,16.853,0.0,0.0,1.58,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Repurpose (Medium),48.248,90.0,53.609,113.752,0.0,26.831,0.0,0.0,0.9,1.8,0.0,0.0,0.0,0.0,16.853,0.0,0.0,1.58,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Repurpose (Heavy),49.148,90.0,54.609,113.752,0.0,26.831,0.0,0.0,0.9,2.7,0.0,0.0,0.0,0.0,16.853,0.0,0.0,1.58,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Intact),42.777,0.0,0.0,0.0,0.15,26.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.797,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Broken),32.427,0.0,0.0,0.0,0.15,16.431,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.797,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Open-loop (Intact),42.777,20.0,213.887,25.278,0.0,26.831,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159,12.637,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Open-loop (Broken),32.427,20.0,162.137,25.278,0.0,16.431,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159,12.637,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Straight to Landfill,0.713,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,System Reuse (Direct),27.642,100.0,27.642,46.011,0.0,16.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.961,0.0,0.0,0.0,0.15,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,System Reuse (Repair),28.762,80.0,35.952,36.809,0.0,16.381,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,10.16,0.0,0.0,1.15,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Component Reuse,33.257,80.0,41.572,36.809,0.0,16.381,0.0,0.0,0.8,0.0,1.2,0.0,3.296,0.0,10.16,0.0,0.0,1.15,0.12,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Repurpose (Light),29.602,90.0,32.891,41.41,0.0,16.381,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.575,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Repurpose (Medium),30.502,90.0,33.891,41.41,0.0,16.381,0.0,0.0,0.9,1.8,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.575,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Repurpose (Heavy),31.402,90.0,34.891,41.41,0.0,16.381,0.0,0.0,0.9,2.7,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.575,0.135,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.15
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Closed-loop (Intact),22.282,80.0,27.852,36.809,0.15,16.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,1.15,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Closed-loop (Broken),11.932,80.0,14.915,36.809,0.15,5.981,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,1.15,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Open-loop (Intact),22.282,20.0,111.41,9.202,0.0,16.381,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,4.6,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Open-loop (Broken),11.932,20.0,59.66,9.202,0.0,5.981,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,4.6,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Straight to Landfill,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0,"52.0114017,4.35839","48.8588897,2.320041",HGV lorry,464.282,0.0
